cr_id,gender,age,race
1046519,FEMALE,27.0,BLACK
1046521,FEMALE,57.0,BLACK
1046522,MALE,,
1046525,MALE,46.0,ASIAN/PACIFIC ISLANDER
1046527,FEMALE,33.0,BLACK
1046528,FEMALE,,BLACK
1046533,MALE,75.0,WHITE
1046534,FEMALE,47.0,BLACK
1046536,FEMALE,61.0,BLACK
1046537,FEMALE,48.0,BLACK
1046538,MALE,45.0,WHITE
1046539,MALE,30.0,WHITE
1046543,FEMALE,,HISPANIC
1046544,MALE,66.0,WHITE
1046545,FEMALE,36.0,BLACK
1046547,MALE,57.0,HISPANIC
1046548,MALE,59.0,WHITE
1046549,MALE,42.0,BLACK
1046550,FEMALE,26.0,HISPANIC
1046551,FEMALE,33.0,BLACK
1046552,MALE,24.0,WHITE
1046553,MALE,57.0,WHITE
1046554,MALE,33.0,WHITE
1046556,MALE,31.0,WHITE
1046557,MALE,34.0,HISPANIC
1046558,MALE,29.0,BLACK
1046561,MALE,,ASIAN/PACIFIC ISLANDER
1046562,MALE,,BLACK
1046563,FEMALE,34.0,BLACK
1046566,FEMALE,53.0,HISPANIC
1046567,FEMALE,54.0,WHITE
1046569,MALE,25.0,HISPANIC
1046570,MALE,25.0,HISPANIC
1046571,MALE,58.0,WHITE
1046574,MALE,40.0,BLACK
1046575,MALE,,WHITE
1046576,FEMALE,47.0,HISPANIC
1046577,MALE,45.0,BLACK
1046578,FEMALE,32.0,BLACK
1046580,FEMALE,45.0,WHITE
1046581,MALE,56.0,ASIAN/PACIFIC ISLANDER
1046582,MALE,35.0,HISPANIC
1046583,MALE,38.0,BLACK
1046585,FEMALE,60.0,BLACK
1046586,MALE,56.0,BLACK
1046587,FEMALE,54.0,WHITE
1046588,FEMALE,59.0,BLACK
1046589,FEMALE,33.0,BLACK
1046591,FEMALE,50.0,BLACK
1046593,FEMALE,59.0,WHITE
1046594,MALE,35.0,BLACK
1046598,MALE,26.0,BLACK
1046601,FEMALE,36.0,BLACK
1046602,MALE,,HISPANIC
1046604,MALE,30.0,BLACK
1046605,MALE,41.0,BLACK
1046606,MALE,29.0,BLACK
1046609,MALE,27.0,BLACK
1046610,MALE,,
1046611,FEMALE,59.0,BLACK
1046613,MALE,52.0,WHITE
1046614,FEMALE,48.0,WHITE
1046615,MALE,26.0,BLACK
1046617,FEMALE,68.0,BLACK
1046618,MALE,72.0,WHITE
1046619,FEMALE,54.0,WHITE
1046620,MALE,52.0,BLACK
1046622,FEMALE,54.0,BLACK
1046624,FEMALE,51.0,HISPANIC
1046628,MALE,,BLACK
1046629,FEMALE,,BLACK
1046630,MALE,62.0,BLACK
1046634,MALE,48.0,HISPANIC
1046638,MALE,29.0,BLACK
1046639,MALE,36.0,BLACK
1046644,FEMALE,27.0,BLACK
1046651,MALE,30.0,HISPANIC
1046653,FEMALE,57.0,BLACK
1046655,MALE,31.0,BLACK
1046658,FEMALE,40.0,
1046660,FEMALE,38.0,HISPANIC
1046661,MALE,33.0,HISPANIC
1046665,MALE,36.0,BLACK
1046666,MALE,28.0,BLACK
1046667,MALE,51.0,WHITE
1046669,MALE,56.0,BLACK
1046670,MALE,30.0,BLACK
1046672,FEMALE,36.0,BLACK
1046673,FEMALE,,BLACK
1046677,MALE,,BLACK
1046680,FEMALE,27.0,WHITE
1046684,,25.0,
1046688,MALE,67.0,BLACK
1046689,FEMALE,39.0,BLACK
1046692,MALE,35.0,HISPANIC
1046693,MALE,43.0,BLACK
1046694,FEMALE,40.0,BLACK
1046695,FEMALE,46.0,BLACK
1046696,FEMALE,50.0,BLACK
1046699,FEMALE,57.0,WHITE
1046700,MALE,60.0,BLACK
1046701,MALE,38.0,BLACK
1046702,FEMALE,45.0,WHITE
1046704,FEMALE,72.0,BLACK
1046705,FEMALE,28.0,HISPANIC
1046706,MALE,,WHITE
1046707,MALE,41.0,BLACK
1046709,MALE,58.0,HISPANIC
1046710,MALE,37.0,BLACK
1046711,FEMALE,53.0,BLACK
1046712,MALE,24.0,BLACK
1046715,MALE,88.0,BLACK
1046716,FEMALE,30.0,
1046718,MALE,66.0,BLACK
1046719,MALE,57.0,BLACK
1046721,,,
1046722,FEMALE,49.0,BLACK
1046723,MALE,26.0,HISPANIC
1046724,FEMALE,34.0,BLACK
1046725,FEMALE,47.0,BLACK
1046726,FEMALE,42.0,BLACK
1046727,FEMALE,50.0,BLACK
1046728,FEMALE,27.0,HISPANIC
1046730,FEMALE,61.0,WHITE
1046731,MALE,63.0,WHITE
1046733,FEMALE,58.0,HISPANIC
1046734,FEMALE,35.0,BLACK
1046735,FEMALE,27.0,WHITE
1046736,FEMALE,,
1046737,MALE,54.0,BLACK
1046738,MALE,27.0,BLACK
1046739,,,
1046740,FEMALE,48.0,BLACK
1046741,MALE,38.0,BLACK
1046742,MALE,31.0,BLACK
1046745,FEMALE,,BLACK
1046746,FEMALE,,BLACK
1046750,MALE,63.0,WHITE
1046751,,,
1046755,FEMALE,45.0,WHITE
1046756,FEMALE,,BLACK
1046757,FEMALE,47.0,BLACK
1046758,FEMALE,29.0,BLACK
1046760,MALE,31.0,BLACK
1046761,MALE,34.0,BLACK
1046762,FEMALE,56.0,BLACK
1046763,MALE,34.0,BLACK
1046764,FEMALE,32.0,WHITE
1046765,MALE,29.0,BLACK
1046766,FEMALE,41.0,BLACK
1046767,FEMALE,40.0,HISPANIC
1046768,MALE,33.0,HISPANIC
1046769,MALE,54.0,BLACK
1046770,FEMALE,27.0,HISPANIC
1046771,FEMALE,38.0,BLACK
1046772,MALE,43.0,BLACK
1046774,FEMALE,45.0,BLACK
1046776,MALE,28.0,HISPANIC
1046777,FEMALE,48.0,BLACK
1046778,FEMALE,50.0,HISPANIC
1046780,MALE,30.0,HISPANIC
1046784,MALE,59.0,WHITE
1046785,FEMALE,44.0,BLACK
1046786,MALE,51.0,BLACK
1046787,MALE,47.0,BLACK
1046788,FEMALE,36.0,BLACK
1046793,MALE,63.0,WHITE
1046794,MALE,57.0,WHITE
1046795,MALE,23.0,BLACK
1046796,FEMALE,62.0,BLACK
1046801,MALE,34.0,
1046802,FEMALE,32.0,
1046803,MALE,67.0,BLACK
1046805,FEMALE,53.0,BLACK
1046809,MALE,54.0,BLACK
1046810,MALE,37.0,WHITE
1046811,MALE,30.0,BLACK
1046813,MALE,,BLACK
1046814,MALE,,WHITE
1046815,MALE,27.0,BLACK
1046816,FEMALE,54.0,BLACK
1046817,FEMALE,34.0,BLACK
1046819,FEMALE,38.0,ASIAN/PACIFIC ISLANDER
1046820,MALE,23.0,BLACK
1046821,MALE,51.0,WHITE
1046823,FEMALE,60.0,BLACK
1046825,MALE,44.0,WHITE
1046827,FEMALE,40.0,BLACK
1046828,MALE,29.0,BLACK
1046830,MALE,,WHITE
1046835,MALE,48.0,BLACK
1046836,FEMALE,54.0,BLACK
1046838,MALE,39.0,BLACK
1046840,FEMALE,43.0,WHITE
1046842,MALE,29.0,BLACK
1046845,MALE,43.0,HISPANIC
1046846,MALE,51.0,HISPANIC
1046848,FEMALE,38.0,HISPANIC
1046850,MALE,41.0,BLACK
1046851,MALE,,BLACK
1046852,FEMALE,42.0,BLACK
1046854,MALE,38.0,BLACK
1046860,FEMALE,56.0,BLACK
1046862,MALE,,
1046863,MALE,47.0,BLACK
1046864,MALE,52.0,BLACK
1046865,FEMALE,48.0,BLACK
1046870,MALE,49.0,HISPANIC
1046872,FEMALE,60.0,WHITE
1046873,MALE,,BLACK
1046875,MALE,,WHITE
1046875,FEMALE,69.0,WHITE
1046877,MALE,,WHITE
1046880,MALE,,WHITE
1046883,MALE,61.0,BLACK
1046887,FEMALE,43.0,BLACK
1046895,MALE,79.0,WHITE
1046896,MALE,45.0,BLACK
1046897,MALE,27.0,WHITE
1046899,FEMALE,68.0,BLACK
1046900,MALE,42.0,BLACK
1046901,FEMALE,56.0,BLACK
1046903,FEMALE,46.0,BLACK
1046904,MALE,37.0,BLACK
1046905,FEMALE,57.0,WHITE
1046907,FEMALE,58.0,BLACK
1046910,FEMALE,,BLACK
1046911,FEMALE,32.0,BLACK
1046913,MALE,32.0,BLACK
1046917,FEMALE,49.0,WHITE
1046922,FEMALE,48.0,BLACK
1046923,MALE,62.0,WHITE
1046925,MALE,58.0,WHITE
1046926,MALE,33.0,BLACK
1046927,MALE,,
1046928,MALE,26.0,BLACK
1046929,FEMALE,76.0,WHITE
1046930,MALE,49.0,WHITE
1046930,FEMALE,45.0,WHITE
1046931,MALE,29.0,
1046935,FEMALE,50.0,BLACK
1046936,MALE,23.0,BLACK
1046937,MALE,45.0,BLACK
1046939,MALE,30.0,BLACK
1046940,FEMALE,60.0,BLACK
1046941,FEMALE,61.0,BLACK
1046942,MALE,69.0,BLACK
1046943,MALE,36.0,BLACK
1046945,FEMALE,63.0,WHITE
1046945,MALE,49.0,WHITE
1046946,MALE,52.0,BLACK
1046947,MALE,49.0,WHITE
1046948,MALE,30.0,BLACK
1046949,FEMALE,50.0,BLACK
1046951,FEMALE,54.0,BLACK
1046952,FEMALE,63.0,BLACK
1046953,FEMALE,39.0,WHITE
1046954,FEMALE,65.0,BLACK
1046957,MALE,55.0,WHITE
1046959,MALE,39.0,BLACK
1046960,MALE,34.0,HISPANIC
1046964,MALE,31.0,BLACK
1046968,FEMALE,48.0,BLACK
1046970,FEMALE,49.0,BLACK
1046972,FEMALE,,
1046977,MALE,35.0,WHITE
1046978,FEMALE,61.0,BLACK
1046980,FEMALE,32.0,BLACK
1046982,FEMALE,51.0,BLACK
1046983,FEMALE,,BLACK
1046984,FEMALE,30.0,BLACK
1046986,FEMALE,45.0,BLACK
1046987,FEMALE,45.0,
1046989,MALE,56.0,WHITE
1046990,FEMALE,65.0,WHITE
1046992,MALE,58.0,BLACK
1046994,MALE,34.0,BLACK
1046998,MALE,42.0,BLACK
1046999,FEMALE,50.0,BLACK
1047001,FEMALE,36.0,BLACK
1047003,FEMALE,37.0,BLACK
1047004,FEMALE,37.0,BLACK
1047005,MALE,32.0,BLACK
1047006,FEMALE,45.0,BLACK
1047007,FEMALE,51.0,BLACK
1047009,FEMALE,61.0,BLACK
1047010,FEMALE,28.0,BLACK
1047011,FEMALE,34.0,HISPANIC
1047014,MALE,45.0,WHITE
1047016,MALE,34.0,BLACK
1047017,MALE,45.0,WHITE
1047018,MALE,27.0,BLACK
1047022,FEMALE,,BLACK
1047023,MALE,32.0,BLACK
1047024,MALE,33.0,BLACK
1047025,FEMALE,34.0,BLACK
1047026,FEMALE,58.0,BLACK
1047027,FEMALE,53.0,BLACK
1047028,MALE,51.0,WHITE
1047029,MALE,74.0,WHITE
1047030,MALE,28.0,BLACK
1047031,FEMALE,42.0,HISPANIC
1047033,MALE,37.0,HISPANIC
1047034,FEMALE,46.0,HISPANIC
1047035,MALE,61.0,BLACK
1047038,MALE,31.0,BLACK
1047039,MALE,27.0,BLACK
1047041,MALE,,BLACK
1047042,FEMALE,,
1047044,MALE,,BLACK
1047045,MALE,,BLACK
1047046,MALE,,HISPANIC
1047047,MALE,,WHITE
1047048,FEMALE,27.0,BLACK
1047050,FEMALE,,
1047052,MALE,49.0,WHITE
1047053,MALE,49.0,WHITE
1047059,MALE,61.0,BLACK
1047062,MALE,35.0,HISPANIC
1047063,MALE,27.0,BLACK
1047064,FEMALE,26.0,BLACK
1047065,FEMALE,55.0,BLACK
1047066,FEMALE,29.0,HISPANIC
1047067,MALE,46.0,WHITE
1047068,MALE,48.0,BLACK
1047069,MALE,23.0,BLACK
1047070,MALE,36.0,HISPANIC
1047071,FEMALE,39.0,BLACK
1047072,FEMALE,51.0,BLACK
1047073,MALE,55.0,BLACK
1047074,FEMALE,46.0,BLACK
1047075,FEMALE,,
1047077,MALE,49.0,BLACK
1047079,FEMALE,26.0,BLACK
1047083,MALE,54.0,BLACK
1047084,FEMALE,29.0,BLACK
1047086,FEMALE,50.0,BLACK
1047087,MALE,33.0,BLACK
1047088,FEMALE,40.0,BLACK
1047089,MALE,58.0,BLACK
1047092,FEMALE,28.0,BLACK
1047093,MALE,37.0,BLACK
1047095,MALE,54.0,WHITE
1047096,FEMALE,45.0,WHITE
1047097,MALE,42.0,WHITE
1047098,FEMALE,45.0,BLACK
1047099,MALE,33.0,BLACK
1047100,FEMALE,56.0,BLACK
1047101,FEMALE,27.0,BLACK
1047103,FEMALE,39.0,HISPANIC
1047104,MALE,33.0,HISPANIC
1047105,MALE,23.0,BLACK
1047106,MALE,44.0,WHITE
1047108,MALE,33.0,BLACK
1047109,FEMALE,57.0,WHITE
1047110,FEMALE,57.0,WHITE
1047112,MALE,45.0,BLACK
1047113,MALE,26.0,BLACK
1047114,FEMALE,42.0,BLACK
1047116,MALE,,HISPANIC
1047117,MALE,40.0,BLACK
1047118,MALE,53.0,WHITE
1047120,FEMALE,39.0,BLACK
1047122,MALE,53.0,BLACK
1047123,MALE,34.0,BLACK
1047124,MALE,,WHITE
1047125,MALE,,BLACK
1047128,MALE,37.0,BLACK
1047129,FEMALE,35.0,HISPANIC
1047130,FEMALE,32.0,HISPANIC
1047131,FEMALE,51.0,ASIAN/PACIFIC ISLANDER
1047133,MALE,44.0,BLACK
1047134,MALE,30.0,BLACK
1047139,FEMALE,40.0,WHITE
1047141,FEMALE,,WHITE
1047148,MALE,35.0,WHITE
1047151,FEMALE,39.0,HISPANIC
1047152,MALE,45.0,WHITE
1047153,MALE,56.0,WHITE
1047154,MALE,49.0,HISPANIC
1047156,MALE,60.0,BLACK
1047157,MALE,53.0,BLACK
1047158,MALE,30.0,BLACK
1047159,MALE,39.0,BLACK
1047160,FEMALE,,HISPANIC
1047161,FEMALE,40.0,WHITE
1047162,MALE,63.0,WHITE
1047163,FEMALE,30.0,BLACK
1047164,MALE,57.0,BLACK
1047165,FEMALE,,
1047168,MALE,23.0,BLACK
1047169,FEMALE,,BLACK
1047173,FEMALE,34.0,HISPANIC
1047174,MALE,41.0,WHITE
1047177,MALE,59.0,BLACK
1047179,FEMALE,35.0,BLACK
1047180,FEMALE,32.0,WHITE
1047181,FEMALE,60.0,BLACK
1047183,MALE,60.0,WHITE
1047188,FEMALE,35.0,BLACK
1047189,MALE,29.0,BLACK
1047190,MALE,26.0,BLACK
1047193,MALE,47.0,BLACK
1047194,MALE,35.0,BLACK
1047197,FEMALE,45.0,WHITE
1047199,MALE,37.0,WHITE
1047201,MALE,35.0,WHITE
1047205,MALE,65.0,WHITE
1047207,MALE,49.0,HISPANIC
1047208,MALE,25.0,BLACK
1047209,MALE,39.0,BLACK
1047211,MALE,50.0,HISPANIC
1047216,MALE,55.0,BLACK
1047217,MALE,,BLACK
1047219,MALE,40.0,BLACK
1047220,FEMALE,47.0,BLACK
1047221,FEMALE,35.0,BLACK
1047222,MALE,52.0,WHITE
1047223,FEMALE,34.0,HISPANIC
1047227,MALE,32.0,HISPANIC
1047229,MALE,62.0,BLACK
1047232,MALE,25.0,BLACK
1047233,MALE,28.0,BLACK
1047235,MALE,54.0,WHITE
1047236,FEMALE,58.0,BLACK
1047237,MALE,36.0,BLACK
1047240,MALE,47.0,BLACK
1047241,MALE,33.0,BLACK
1047242,MALE,42.0,BLACK
1047244,FEMALE,48.0,BLACK
1047247,MALE,60.0,BLACK
1047248,MALE,27.0,BLACK
1047249,FEMALE,,HISPANIC
1047251,FEMALE,42.0,BLACK
1047253,FEMALE,46.0,BLACK
1047255,FEMALE,40.0,HISPANIC
1047256,FEMALE,36.0,BLACK
1047260,MALE,38.0,BLACK
1047262,MALE,44.0,BLACK
1047263,FEMALE,,BLACK
1047264,FEMALE,46.0,BLACK
1047265,FEMALE,38.0,BLACK
1047266,FEMALE,40.0,BLACK
1047267,MALE,36.0,BLACK
1047268,FEMALE,,BLACK
1047271,MALE,32.0,BLACK
1047273,FEMALE,50.0,WHITE
1047275,FEMALE,29.0,BLACK
1047276,MALE,,BLACK
1047277,MALE,48.0,BLACK
1047279,FEMALE,45.0,BLACK
1047281,FEMALE,45.0,WHITE
1047283,MALE,53.0,BLACK
1047288,MALE,37.0,HISPANIC
1047289,MALE,41.0,BLACK
1047290,FEMALE,28.0,HISPANIC
1047291,FEMALE,33.0,BLACK
1047292,MALE,57.0,BLACK
1047293,MALE,75.0,BLACK
1047295,FEMALE,,
1047297,FEMALE,46.0,BLACK
1047298,FEMALE,,WHITE
1047299,FEMALE,55.0,WHITE
1047300,MALE,25.0,HISPANIC
1047302,MALE,,BLACK
1047303,FEMALE,55.0,BLACK
1047303,MALE,58.0,WHITE
1047304,FEMALE,30.0,BLACK
1047305,MALE,30.0,BLACK
1047306,MALE,30.0,BLACK
1047307,MALE,45.0,BLACK
1047308,MALE,59.0,BLACK
1047309,MALE,54.0,BLACK
1047313,MALE,53.0,HISPANIC
1047316,MALE,40.0,WHITE
1047317,MALE,33.0,HISPANIC
1047319,FEMALE,59.0,WHITE
1047320,MALE,52.0,BLACK
1047325,MALE,30.0,BLACK
1047327,FEMALE,67.0,BLACK
1047328,MALE,38.0,HISPANIC
1047331,MALE,,BLACK
1047332,FEMALE,43.0,HISPANIC
1047334,MALE,59.0,BLACK
1047336,MALE,44.0,BLACK
1047338,MALE,36.0,BLACK
1047339,FEMALE,34.0,BLACK
1047340,MALE,38.0,HISPANIC
1047341,MALE,56.0,WHITE
1047343,MALE,56.0,WHITE
1047344,FEMALE,48.0,BLACK
1047352,FEMALE,29.0,BLACK
1047353,FEMALE,59.0,BLACK
1047354,FEMALE,28.0,BLACK
1047355,FEMALE,45.0,BLACK
1047356,FEMALE,,BLACK
1047358,FEMALE,29.0,BLACK
1047359,MALE,54.0,BLACK
1047363,FEMALE,25.0,BLACK
1047369,FEMALE,47.0,BLACK
1047373,MALE,67.0,BLACK
1047374,MALE,47.0,BLACK
1047375,FEMALE,,
1047377,MALE,66.0,BLACK
1047380,FEMALE,26.0,BLACK
1047381,FEMALE,44.0,BLACK
1047387,FEMALE,56.0,WHITE
1047390,FEMALE,51.0,WHITE
1047391,FEMALE,44.0,BLACK
1047392,FEMALE,39.0,BLACK
1047395,FEMALE,64.0,WHITE
1047396,FEMALE,33.0,BLACK
1047399,MALE,48.0,BLACK
1047400,FEMALE,43.0,BLACK
1047402,MALE,50.0,BLACK
1047404,FEMALE,49.0,BLACK
1047405,FEMALE,38.0,BLACK
1047407,MALE,44.0,HISPANIC
1047408,MALE,48.0,BLACK
1047411,FEMALE,54.0,HISPANIC
1047412,FEMALE,54.0,HISPANIC
1047413,MALE,33.0,BLACK
1047417,FEMALE,,BLACK
1047418,FEMALE,32.0,BLACK
1047420,FEMALE,37.0,BLACK
1047421,FEMALE,34.0,BLACK
1047424,MALE,47.0,HISPANIC
1047425,MALE,49.0,WHITE
1047426,MALE,47.0,WHITE
1047427,MALE,,BLACK
1047428,MALE,46.0,WHITE
1047431,MALE,46.0,HISPANIC
1047432,MALE,24.0,HISPANIC
1047433,MALE,,BLACK
1047435,MALE,49.0,HISPANIC
1047436,FEMALE,55.0,BLACK
1047437,MALE,62.0,WHITE
1047438,MALE,33.0,BLACK
1047440,MALE,62.0,WHITE
1047441,MALE,46.0,WHITE
1047442,MALE,,BLACK
1047445,FEMALE,66.0,BLACK
1047446,FEMALE,67.0,BLACK
1047448,FEMALE,36.0,BLACK
1047449,MALE,40.0,BLACK
1047450,FEMALE,35.0,BLACK
1047451,MALE,36.0,BLACK
1047452,MALE,35.0,BLACK
1047453,FEMALE,56.0,BLACK
1047454,MALE,69.0,BLACK
1047455,FEMALE,41.0,WHITE
1047456,MALE,40.0,BLACK
1047457,FEMALE,49.0,BLACK
1047458,FEMALE,48.0,BLACK
1047459,MALE,29.0,BLACK
1047460,MALE,35.0,BLACK
1047464,MALE,37.0,HISPANIC
1047467,MALE,31.0,BLACK
1047468,MALE,41.0,BLACK
1047470,MALE,21.0,WHITE
1047471,FEMALE,,WHITE
1047472,FEMALE,,WHITE
1047473,MALE,33.0,BLACK
1047474,MALE,38.0,BLACK
1047475,MALE,53.0,HISPANIC
1047476,MALE,52.0,BLACK
1047477,MALE,34.0,BLACK
1047480,MALE,57.0,HISPANIC
1047481,FEMALE,41.0,WHITE
1047482,MALE,62.0,WHITE
1047484,FEMALE,45.0,HISPANIC
1047485,FEMALE,31.0,BLACK
1047486,FEMALE,,BLACK
1047488,FEMALE,,HISPANIC
1047490,MALE,25.0,HISPANIC
1047490,FEMALE,,HISPANIC
1047495,FEMALE,,BLACK
1047496,MALE,,WHITE
1047497,MALE,55.0,BLACK
1047502,FEMALE,46.0,BLACK
1047504,MALE,30.0,BLACK
1047505,MALE,61.0,BLACK
1047507,FEMALE,48.0,BLACK
1047508,FEMALE,39.0,BLACK
1047509,FEMALE,,BLACK
1047511,FEMALE,71.0,BLACK
1047512,MALE,30.0,BLACK
1047513,FEMALE,32.0,BLACK
1047516,FEMALE,23.0,BLACK
1047518,FEMALE,54.0,HISPANIC
1047518,MALE,22.0,BLACK
1047520,MALE,54.0,WHITE
1047522,MALE,48.0,WHITE
1047524,,,
1047525,FEMALE,36.0,BLACK
1047526,FEMALE,30.0,BLACK
1047528,FEMALE,74.0,BLACK
1047529,MALE,45.0,BLACK
1047530,MALE,46.0,HISPANIC
1047531,MALE,64.0,WHITE
1047532,FEMALE,43.0,BLACK
1047533,FEMALE,42.0,HISPANIC
1047534,MALE,42.0,BLACK
1047535,FEMALE,,BLACK
1047536,FEMALE,22.0,BLACK
1047538,MALE,57.0,ASIAN/PACIFIC ISLANDER
1047540,MALE,25.0,WHITE
1047541,MALE,35.0,BLACK
1047542,MALE,54.0,BLACK
1047543,MALE,26.0,WHITE
1047544,MALE,33.0,BLACK
1047545,MALE,58.0,BLACK
1047546,FEMALE,39.0,WHITE
1047547,FEMALE,35.0,WHITE
1047548,FEMALE,35.0,BLACK
1047549,MALE,54.0,BLACK
1047549,FEMALE,54.0,BLACK
1047553,FEMALE,60.0,BLACK
1047554,MALE,,
1047555,FEMALE,,
1047556,FEMALE,31.0,BLACK
1047557,MALE,64.0,HISPANIC
1047558,MALE,40.0,BLACK
1047560,FEMALE,39.0,BLACK
1047561,MALE,56.0,WHITE
1047562,MALE,51.0,WHITE
1047562,MALE,52.0,BLACK
1047564,FEMALE,32.0,BLACK
1047565,MALE,26.0,BLACK
1047567,MALE,51.0,WHITE
1047568,MALE,36.0,BLACK
1047569,MALE,39.0,WHITE
1047570,MALE,35.0,BLACK
1047571,FEMALE,38.0,BLACK
1047574,MALE,51.0,HISPANIC
1047576,MALE,31.0,BLACK
1047578,FEMALE,,BLACK
1047579,MALE,56.0,BLACK
1047581,MALE,51.0,WHITE
1047583,FEMALE,57.0,BLACK
1047584,FEMALE,41.0,
1047585,MALE,37.0,WHITE
1047586,FEMALE,46.0,BLACK
1047588,MALE,35.0,BLACK
1047589,MALE,45.0,BLACK
1047591,FEMALE,31.0,BLACK
1047596,MALE,32.0,HISPANIC
1047597,MALE,46.0,BLACK
1047599,MALE,47.0,BLACK
1047600,MALE,46.0,BLACK
1047601,FEMALE,37.0,BLACK
1047602,MALE,65.0,BLACK
1047603,FEMALE,38.0,BLACK
1047604,MALE,44.0,WHITE
1047605,FEMALE,56.0,WHITE
1047606,FEMALE,,BLACK
1047607,FEMALE,34.0,WHITE
1047608,MALE,32.0,WHITE
1047609,,,
1047610,FEMALE,61.0,BLACK
1047612,FEMALE,42.0,BLACK
1047613,FEMALE,49.0,WHITE
1047614,MALE,37.0,BLACK
1047615,FEMALE,44.0,BLACK
1047616,MALE,50.0,BLACK
1047617,FEMALE,60.0,BLACK
1047618,FEMALE,56.0,BLACK
1047619,FEMALE,60.0,WHITE
1047621,MALE,55.0,WHITE
1047622,FEMALE,36.0,BLACK
1047623,MALE,51.0,ASIAN/PACIFIC ISLANDER
1047624,MALE,46.0,BLACK
1047625,FEMALE,,BLACK
1047626,MALE,43.0,BLACK
1047628,FEMALE,68.0,BLACK
1047629,MALE,54.0,BLACK
1047630,MALE,47.0,WHITE
1047632,FEMALE,38.0,BLACK
1047634,FEMALE,,
1047635,FEMALE,38.0,BLACK
1047636,MALE,45.0,WHITE
1047637,MALE,28.0,BLACK
1047639,MALE,28.0,BLACK
1047641,MALE,32.0,BLACK
1047642,MALE,39.0,BLACK
1047643,MALE,37.0,BLACK
1047644,FEMALE,52.0,BLACK
1047647,MALE,25.0,BLACK
1047648,FEMALE,57.0,WHITE
1047650,MALE,59.0,BLACK
1047651,FEMALE,39.0,BLACK
1047653,MALE,32.0,BLACK
1047654,FEMALE,59.0,BLACK
1047655,FEMALE,35.0,BLACK
1047656,MALE,36.0,BLACK
1047659,FEMALE,27.0,BLACK
1047660,MALE,41.0,WHITE
1047662,FEMALE,58.0,BLACK
1047664,MALE,,
1047665,MALE,25.0,BLACK
1047669,MALE,56.0,WHITE
1047670,FEMALE,27.0,BLACK
1047671,FEMALE,39.0,BLACK
1047672,FEMALE,43.0,BLACK
1047673,FEMALE,57.0,WHITE
1047674,MALE,35.0,BLACK
1047676,FEMALE,25.0,BLACK
1047677,MALE,29.0,BLACK
1047678,MALE,33.0,HISPANIC
1047679,MALE,31.0,BLACK
1047680,MALE,31.0,BLACK
1047681,FEMALE,49.0,WHITE
1047682,FEMALE,62.0,BLACK
1047683,MALE,27.0,BLACK
1047685,MALE,49.0,BLACK
1047687,FEMALE,51.0,BLACK
1047689,FEMALE,53.0,BLACK
1047690,MALE,37.0,WHITE
1047691,MALE,38.0,BLACK
1047693,FEMALE,44.0,BLACK
1047698,FEMALE,55.0,BLACK
1047700,FEMALE,56.0,WHITE
1047701,MALE,48.0,WHITE
1047703,MALE,34.0,WHITE
1047705,FEMALE,56.0,BLACK
1047708,FEMALE,,BLACK
1047711,MALE,40.0,WHITE
1047712,MALE,27.0,BLACK
1047713,FEMALE,26.0,BLACK
1047714,FEMALE,28.0,HISPANIC
1047715,FEMALE,49.0,BLACK
1047716,FEMALE,33.0,BLACK
1047718,FEMALE,31.0,BLACK
1047719,FEMALE,70.0,WHITE
1047721,MALE,63.0,BLACK
1047722,MALE,44.0,WHITE
1047723,FEMALE,26.0,BLACK
1047725,MALE,35.0,BLACK
1047726,MALE,35.0,BLACK
1047727,MALE,33.0,HISPANIC
1047728,MALE,74.0,BLACK
1047729,MALE,23.0,BLACK
1047730,MALE,25.0,BLACK
1047731,MALE,78.0,WHITE
1047732,FEMALE,60.0,BLACK
1047733,MALE,36.0,BLACK
1047735,MALE,55.0,BLACK
1047736,FEMALE,,BLACK
1047737,FEMALE,52.0,BLACK
1047738,MALE,38.0,BLACK
1047739,MALE,37.0,WHITE
1047743,FEMALE,60.0,BLACK
1047744,MALE,29.0,BLACK
1047745,MALE,39.0,BLACK
1047746,FEMALE,50.0,WHITE
1047747,FEMALE,27.0,BLACK
1047748,MALE,,
1047749,FEMALE,48.0,BLACK
1047750,MALE,63.0,WHITE
1047751,FEMALE,43.0,BLACK
1047752,FEMALE,60.0,BLACK
1047753,FEMALE,52.0,HISPANIC
1047755,MALE,23.0,BLACK
1047757,MALE,,
1047758,MALE,27.0,BLACK
1047759,FEMALE,,
1047760,FEMALE,53.0,WHITE
1047761,FEMALE,,BLACK
1047763,MALE,,HISPANIC
1047764,MALE,27.0,BLACK
1047766,MALE,24.0,BLACK
1047767,FEMALE,,WHITE
1047768,MALE,47.0,HISPANIC
1047769,FEMALE,,WHITE
1047771,MALE,,BLACK
1047772,MALE,36.0,BLACK
1047773,FEMALE,33.0,BLACK
1047774,MALE,,HISPANIC
1047776,MALE,56.0,WHITE
1047777,MALE,32.0,BLACK
1047778,MALE,55.0,BLACK
1047779,MALE,47.0,BLACK
1047780,FEMALE,52.0,WHITE
1047781,FEMALE,48.0,HISPANIC
1047782,MALE,58.0,BLACK
1047783,MALE,24.0,BLACK
1047784,MALE,47.0,BLACK
1047787,MALE,48.0,BLACK
1047789,MALE,37.0,BLACK
1047790,MALE,23.0,BLACK
